dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1684501200,2023-05-19 13:00:00 +0000 UTC,13718,Custom location,0.629072,33.640099,300.5,301.52,300.5,300.5,1010,58,3.03,192,2.82,,,14,801,Clouds,few clouds,02d
1684504800,2023-05-19 14:00:00 +0000 UTC,13719,Custom location,0.629072,33.640099,299.6,299.6,299.6,299.6,1011,65,2.81,175,2.57,,,13,801,Clouds,few clouds,02d
1684508400,2023-05-19 15:00:00 +0000 UTC,13720,Custom location,0.629072,33.640099,297.15,297.59,297.15,297.15,1011,76,2.72,168,4.29,,,12,801,Clouds,few clouds,02d
1684512000,2023-05-19 16:00:00 +0000 UTC,13721,Custom location,0.629072,33.640099,294.23,294.53,294.23,294.23,1012,82,2.33,195,2.84,0.15,,11,500,Rain,light rain,10n
1684515600,2023-05-19 17:00:00 +0000 UTC,13722,Custom location,0.629072,33.640099,292.58,292.85,292.58,292.58,1013,87,1.7,191,1.9,0.63,,9,500,Rain,light rain,10n
1684519200,2023-05-19 18:00:00 +0000 UTC,13723,Custom location,0.629072,33.640099,292.15,292.51,292.15,292.15,1014,92,2.2,172,2.9,0.38,,21,500,Rain,light rain,10n
1684522800,2023-05-19 19:00:00 +0000 UTC,13724,Custom location,0.629072,33.640099,292.39,292.67,292.39,292.39,1014,88,1.87,161,1.94,,,19,801,Clouds,few clouds,02n
1684526400,2023-05-19 20:00:00 +0000 UTC,13725,Custom location,0.629072,33.640099,292.09,292.36,292.09,292.09,1015,89,1.06,153,1.15,0.12,,18,500,Rain,light rain,10n
1684530000,2023-05-19 21:00:00 +0000 UTC,13726,Custom location,0.629072,33.640099,292.01,292.28,292.01,292.01,1014,89,1.51,139,1.56,,,24,801,Clouds,few clouds,02n
1684533600,2023-05-19 22:00:00 +0000 UTC,13727,Custom location,0.629072,33.640099,291.64,291.89,291.64,291.64,1014,90,1.88,130,1.87,,,32,802,Clouds,scattered clouds,03n
1684537200,2023-05-19 23:00:00 +0000 UTC,13728,Custom location,0.629072,33.640099,291.18,291.41,291.18,291.18,1013,91,2.14,143,2.44,,,27,802,Clouds,scattered clouds,03n
1684540800,2023-05-20 00:00:00 +0000 UTC,13729,Custom location,0.629072,33.640099,291.19,291.4,291.19,291.19,1013,90,0.98,141,1.05,,,36,802,Clouds,scattered clouds,03n
1684544400,2023-05-20 01:00:00 +0000 UTC,13730,Custom location,0.629072,33.640099,290.93,291.11,290.93,290.93,1013,90,1.47,29,1.45,,,24,801,Clouds,few clouds,02n
1684548000,2023-05-20 02:00:00 +0000 UTC,13731,Custom location,0.629072,33.640099,290.4,290.58,290.4,290.4,1014,92,1.17,44,1.24,0.11,,56,500,Rain,light rain,10n
1684551600,2023-05-20 03:00:00 +0000 UTC,13732,Custom location,0.629072,33.640099,290.38,290.53,290.38,290.38,1014,91,0.5,71,0.53,,,70,803,Clouds,broken clouds,04n
1684555200,2023-05-20 04:00:00 +0000 UTC,13733,Custom location,0.629072,33.640099,290.53,290.7,290.53,290.53,1015,91,0.58,63,0.67,,,75,803,Clouds,broken clouds,04d
1684558800,2023-05-20 05:00:00 +0000 UTC,13734,Custom location,0.629072,33.640099,292.6,292.85,292.6,292.6,1015,86,1.04,67,1.59,,,74,803,Clouds,broken clouds,04d
1684562400,2023-05-20 06:00:00 +0000 UTC,13735,Custom location,0.629072,33.640099,294.52,294.8,294.52,294.52,1016,80,1.27,79,1.51,,,80,803,Clouds,broken clouds,04d
1684566000,2023-05-20 07:00:00 +0000 UTC,13736,Custom location,0.629072,33.640099,297.57,297.95,297.57,297.57,1015,72,0.67,112,0.41,0.19,,57,500,Rain,light rain,10d
1684569600,2023-05-20 08:00:00 +0000 UTC,13737,Custom location,0.629072,33.640099,298.95,299.28,298.95,298.95,1015,65,0.32,237,0.51,,,58,803,Clouds,broken clouds,04d
1684573200,2023-05-20 09:00:00 +0000 UTC,13738,Custom location,0.629072,33.640099,300.13,301.21,300.13,300.13,1014,60,1.12,286,0.81,,,46,802,Clouds,scattered clouds,03d
1684576800,2023-05-20 10:00:00 +0000 UTC,13739,Custom location,0.629072,33.640099,300.52,301.54,300.52,300.52,1013,58,1.49,291,1.01,0.18,,56,500,Rain,light rain,10d
1684580400,2023-05-20 11:00:00 +0000 UTC,13740,Custom location,0.629072,33.640099,301,302.08,301,301,1011,57,1.88,257,1.22,0.18,,49,500,Rain,light rain,10d
1684584000,2023-05-20 12:00:00 +0000 UTC,13741,Custom location,0.629072,33.640099,300.91,302.05,300.91,300.91,1010,58,1.84,233,1.58,0.26,,44,500,Rain,light rain,10d
1684587600,2023-05-20 13:00:00 +0000 UTC,13742,Custom location,0.629072,33.640099,300.53,301.81,300.53,300.53,1010,61,1.77,204,1.5,0.17,,58,500,Rain,light rain,10d
1684591200,2023-05-20 14:00:00 +0000 UTC,13743,Custom location,0.629072,33.640099,299.48,299.48,299.48,299.48,1010,69,2.27,166,2.48,,,69,803,Clouds,broken clouds,04d
1684594800,2023-05-20 15:00:00 +0000 UTC,13744,Custom location,0.629072,33.640099,296.93,297.4,296.93,296.93,1011,78,2.69,168,3.96,0.2,,66,500,Rain,light rain,10d
1684598400,2023-05-20 16:00:00 +0000 UTC,13745,Custom location,0.629072,33.640099,294.04,294.38,294.04,294.04,1012,84,2.87,180,2.92,0.27,,69,500,Rain,light rain,10n
1684602000,2023-05-20 17:00:00 +0000 UTC,13746,Custom location,0.629072,33.640099,293.12,293.42,293.12,293.12,1013,86,2.51,179,2.8,0.47,,62,500,Rain,light rain,10n
1684605600,2023-05-20 18:00:00 +0000 UTC,13747,Custom location,0.629072,33.640099,292.33,292.55,292.33,292.33,1013,86,1.79,189,1.82,0.37,,34,500,Rain,light rain,10n
1684609200,2023-05-20 19:00:00 +0000 UTC,13748,Custom location,0.629072,33.640099,292.43,292.63,292.43,292.43,1014,85,2.24,169,2.17,,,95,804,Clouds,overcast clouds,04n
1684612800,2023-05-20 20:00:00 +0000 UTC,13749,Custom location,0.629072,33.640099,292.07,292.26,292.07,292.07,1014,86,2.16,169,2.21,,,81,803,Clouds,broken clouds,04n
1684616400,2023-05-20 21:00:00 +0000 UTC,13750,Custom location,0.629072,33.640099,291.86,292.06,291.86,291.86,1014,87,2.09,166,2.11,,,65,803,Clouds,broken clouds,04n
1684620000,2023-05-20 22:00:00 +0000 UTC,13751,Custom location,0.629072,33.640099,291.62,291.82,291.62,291.62,1013,88,1.81,151,1.9,,,52,803,Clouds,broken clouds,04n
1684623600,2023-05-20 23:00:00 +0000 UTC,13752,Custom location,0.629072,33.640099,291.44,291.65,291.44,291.44,1012,89,2.21,131,2.18,,,46,802,Clouds,scattered clouds,03n
1684713600,2023-05-22 00:00:00 +0000 UTC,13753,Custom location,0.629072,33.640099,291.63,291.83,291.63,291.63,1011,88,1.95,151,1.96,,,98,804,Clouds,overcast clouds,04n
1684717200,2023-05-22 01:00:00 +0000 UTC,13754,Custom location,0.629072,33.640099,292.29,292.51,292.29,292.29,1011,86,1.86,125,2.07,,,99,804,Clouds,overcast clouds,04n
1684720800,2023-05-22 02:00:00 +0000 UTC,13755,Custom location,0.629072,33.640099,292.54,292.75,292.54,292.54,1012,85,0.98,113,1.06,,,99,804,Clouds,overcast clouds,04n
1684724400,2023-05-22 03:00:00 +0000 UTC,13756,Custom location,0.629072,33.640099,292.69,292.89,292.69,292.69,1013,84,0.71,51,0.77,,,100,804,Clouds,overcast clouds,04n
1684728000,2023-05-22 04:00:00 +0000 UTC,13757,Custom location,0.629072,33.640099,292.71,292.94,292.71,292.71,1013,85,1.07,64,1.1,,,100,804,Clouds,overcast clouds,04d
1684731600,2023-05-22 05:00:00 +0000 UTC,13758,Custom location,0.629072,33.640099,293.09,293.36,293.09,293.09,1014,85,1.16,54,1.18,,,99,804,Clouds,overcast clouds,04d
1684735200,2023-05-22 06:00:00 +0000 UTC,13759,Custom location,0.629072,33.640099,294.91,295.18,294.91,294.91,1014,78,1.07,67,1.45,,,99,804,Clouds,overcast clouds,04d
1684738800,2023-05-22 07:00:00 +0000 UTC,13760,Custom location,0.629072,33.640099,297.35,297.6,297.35,297.35,1014,68,1.09,116,1.38,,,37,802,Clouds,scattered clouds,03d
1684742400,2023-05-22 08:00:00 +0000 UTC,13761,Custom location,0.629072,33.640099,298.85,299.09,298.85,298.85,1014,62,1.77,150,2.08,,,51,803,Clouds,broken clouds,04d
1684746000,2023-05-22 09:00:00 +0000 UTC,13762,Custom location,0.629072,33.640099,299.67,299.67,299.67,299.67,1013,60,2.17,150,2.8,,,58,803,Clouds,broken clouds,04d
1684749600,2023-05-22 10:00:00 +0000 UTC,13763,Custom location,0.629072,33.640099,300.42,301.34,300.42,300.42,1012,57,2.42,158,3.21,,,61,803,Clouds,broken clouds,04d
1684753200,2023-05-22 11:00:00 +0000 UTC,13764,Custom location,0.629072,33.640099,301.2,301.94,301.2,301.2,1010,53,3.31,173,3.44,,,56,803,Clouds,broken clouds,04d
1684756800,2023-05-22 12:00:00 +0000 UTC,13765,Custom location,0.629072,33.640099,301.86,302.22,301.86,301.86,1009,48,4.38,178,3.65,,,21,801,Clouds,few clouds,02d
1684760400,2023-05-22 13:00:00 +0000 UTC,13766,Custom location,0.629072,33.640099,301.06,301.59,301.06,301.06,1009,51,4.92,179,4.33,,,26,802,Clouds,scattered clouds,03d
1684764000,2023-05-22 14:00:00 +0000 UTC,13767,Custom location,0.629072,33.640099,299.73,299.73,299.73,299.73,1009,58,4.81,179,5.36,,,54,803,Clouds,broken clouds,04d
1684767600,2023-05-22 15:00:00 +0000 UTC,13768,Custom location,0.629072,33.640099,297.35,297.6,297.35,297.35,1010,68,4.32,177,7.44,,,45,802,Clouds,scattered clouds,03d
1684771200,2023-05-22 16:00:00 +0000 UTC,13769,Custom location,0.629072,33.640099,294.52,294.72,294.52,294.52,1011,77,3.38,172,5.66,,,36,802,Clouds,scattered clouds,03n
1684774800,2023-05-22 17:00:00 +0000 UTC,13770,Custom location,0.629072,33.640099,293.67,293.84,293.67,293.67,1012,79,3.25,175,5.59,,,32,802,Clouds,scattered clouds,03n
1684778400,2023-05-22 18:00:00 +0000 UTC,13771,Custom location,0.629072,33.640099,293.26,293.42,293.26,293.26,1012,80,2.67,170,3.25,,,58,803,Clouds,broken clouds,04n
1684782000,2023-05-22 19:00:00 +0000 UTC,13772,Custom location,0.629072,33.640099,293.04,293.17,293.04,293.04,1013,80,2.74,162,3.02,,,19,801,Clouds,few clouds,02n
1684785600,2023-05-22 20:00:00 +0000 UTC,13773,Custom location,0.629072,33.640099,292.87,292.99,292.87,292.87,1013,80,1.9,153,2.18,,,47,802,Clouds,scattered clouds,03n
1684789200,2023-05-22 21:00:00 +0000 UTC,13774,Custom location,0.629072,33.640099,292.34,292.51,292.34,292.34,1013,84,2.2,131,2.23,,,50,802,Clouds,scattered clouds,03n
1684792800,2023-05-22 22:00:00 +0000 UTC,13775,Custom location,0.629072,33.640099,291.96,292.17,291.96,291.96,1013,87,1.92,135,2.2,,,42,802,Clouds,scattered clouds,03n
1684796400,2023-05-22 23:00:00 +0000 UTC,13776,Custom location,0.629072,33.640099,291.73,291.94,291.73,291.73,1012,88,2.16,152,2.62,,,38,802,Clouds,scattered clouds,03n
1684627200,2023-05-21 00:00:00 +0000 UTC,13777,Custom location,0.629072,33.640099,290.72,290.88,290.72,290.72,1012,90,2.25,133,2.5,,,46,802,Clouds,scattered clouds,03n
1684630800,2023-05-21 01:00:00 +0000 UTC,13778,Custom location,0.629072,33.640099,290.61,290.74,290.61,290.61,1012,89,1.94,148,2.07,,,33,802,Clouds,scattered clouds,03n
1684634400,2023-05-21 02:00:00 +0000 UTC,13779,Custom location,0.629072,33.640099,290.51,290.6,290.51,290.51,1012,88,1.98,147,2.17,,,33,802,Clouds,scattered clouds,03n
1684638000,2023-05-21 03:00:00 +0000 UTC,13780,Custom location,0.629072,33.640099,290.49,290.58,290.49,290.49,1013,88,1.8,138,1.82,,,51,803,Clouds,broken clouds,04n
1684641600,2023-05-21 04:00:00 +0000 UTC,13781,Custom location,0.629072,33.640099,290.7,290.83,290.7,290.7,1013,89,1.99,138,2.18,,,47,802,Clouds,scattered clouds,03d
1684645200,2023-05-21 05:00:00 +0000 UTC,13782,Custom location,0.629072,33.640099,292.87,293.17,292.87,292.87,1014,87,2.29,138,3.98,,,55,803,Clouds,broken clouds,04d
1684648800,2023-05-21 06:00:00 +0000 UTC,13783,Custom location,0.629072,33.640099,295.05,295.36,295.05,295.05,1014,79,2.81,141,3.97,,,60,803,Clouds,broken clouds,04d
1684652400,2023-05-21 07:00:00 +0000 UTC,13784,Custom location,0.629072,33.640099,297.45,297.76,297.45,297.45,1014,70,2.63,145,3.52,,,19,801,Clouds,few clouds,02d
1684656000,2023-05-21 08:00:00 +0000 UTC,13785,Custom location,0.629072,33.640099,299.15,299.15,299.15,299.15,1013,64,2.64,145,3.3,,,23,801,Clouds,few clouds,02d
1684659600,2023-05-21 09:00:00 +0000 UTC,13786,Custom location,0.629072,33.640099,300.25,301.36,300.25,300.25,1013,60,2.48,155,2.98,,,44,802,Clouds,scattered clouds,03d
1684663200,2023-05-21 10:00:00 +0000 UTC,13787,Custom location,0.629072,33.640099,301.12,302.13,301.12,301.12,1012,56,2.48,170,2.7,,,45,802,Clouds,scattered clouds,03d
1684666800,2023-05-21 11:00:00 +0000 UTC,13788,Custom location,0.629072,33.640099,301.46,302.37,301.46,301.46,1010,54,2.85,180,2.64,,,44,802,Clouds,scattered clouds,03d
1684670400,2023-05-21 12:00:00 +0000 UTC,13789,Custom location,0.629072,33.640099,301.52,302.34,301.52,301.52,1010,53,2.98,179,2.04,,,21,801,Clouds,few clouds,02d
1684674000,2023-05-21 13:00:00 +0000 UTC,13790,Custom location,0.629072,33.640099,300.66,301.64,300.66,300.66,1009,57,3.76,177,2.9,,,16,801,Clouds,few clouds,02d
1684677600,2023-05-21 14:00:00 +0000 UTC,13791,Custom location,0.629072,33.640099,299.29,299.29,299.29,299.29,1010,67,3.76,177,4.48,,,21,801,Clouds,few clouds,02d
1684681200,2023-05-21 15:00:00 +0000 UTC,13792,Custom location,0.629072,33.640099,296.9,297.31,296.9,296.9,1010,76,3.31,183,5.82,,,24,801,Clouds,few clouds,02d
1684684800,2023-05-21 16:00:00 +0000 UTC,13793,Custom location,0.629072,33.640099,294.53,294.79,294.53,294.53,1011,79,3.39,179,5.38,,,36,802,Clouds,scattered clouds,03n
1684688400,2023-05-21 17:00:00 +0000 UTC,13794,Custom location,0.629072,33.640099,292.79,293,292.79,292.79,1012,84,2.71,176,3.27,0.35,,46,500,Rain,light rain,10n
1684692000,2023-05-21 18:00:00 +0000 UTC,13795,Custom location,0.629072,33.640099,292.54,292.73,292.54,292.54,1013,84,1.91,169,1.99,0.22,,61,500,Rain,light rain,10n
1684695600,2023-05-21 19:00:00 +0000 UTC,13796,Custom location,0.629072,33.640099,292.45,292.63,292.45,292.45,1014,84,1.79,179,1.86,,,99,804,Clouds,overcast clouds,04n
1684699200,2023-05-21 20:00:00 +0000 UTC,13797,Custom location,0.629072,33.640099,292.26,292.42,292.26,292.26,1014,84,1.65,172,1.7,,,97,804,Clouds,overcast clouds,04n
1684702800,2023-05-21 21:00:00 +0000 UTC,13798,Custom location,0.629072,33.640099,292.12,292.27,292.12,292.12,1014,84,1.54,165,1.61,,,91,804,Clouds,overcast clouds,04n
1684706400,2023-05-21 22:00:00 +0000 UTC,13799,Custom location,0.629072,33.640099,291.84,292.01,291.84,291.84,1013,86,1.96,143,1.98,,,86,804,Clouds,overcast clouds,04n
1684710000,2023-05-21 23:00:00 +0000 UTC,13800,Custom location,0.629072,33.640099,291.47,291.63,291.47,291.47,1012,87,2,144,2.26,,,73,803,Clouds,broken clouds,04n
1684800000,2023-05-23 00:00:00 +0000 UTC,13801,Custom location,0.629072,33.640099,291.48,291.69,291.48,291.48,1012,89,2.56,132,3.12,,,36,802,Clouds,scattered clouds,03n
1684803600,2023-05-23 01:00:00 +0000 UTC,13802,Custom location,0.629072,33.640099,291.11,291.29,291.11,291.11,1012,89,2.84,125,4.77,0.11,,15,500,Rain,light rain,10n
1684807200,2023-05-23 02:00:00 +0000 UTC,13803,Custom location,0.629072,33.640099,290.84,290.99,290.84,290.84,1013,89,2.82,128,5.11,,,11,801,Clouds,few clouds,02n
1684810800,2023-05-23 03:00:00 +0000 UTC,13804,Custom location,0.629072,33.640099,290.55,290.7,290.55,290.55,1013,90,2.63,139,4.21,,,11,801,Clouds,few clouds,02n
1684814400,2023-05-23 04:00:00 +0000 UTC,13805,Custom location,0.629072,33.640099,290.95,291.11,290.95,290.95,1014,89,2.66,157,4.16,,,4,800,Clear,clear sky,01d
1684818000,2023-05-23 05:00:00 +0000 UTC,13806,Custom location,0.629072,33.640099,293.58,293.85,293.58,293.58,1014,83,3.18,144,6.39,,,6,800,Clear,clear sky,01d
1684821600,2023-05-23 06:00:00 +0000 UTC,13807,Custom location,0.629072,33.640099,296.25,296.55,296.25,296.25,1014,74,3.79,140,5.99,,,17,801,Clouds,few clouds,02d
1684825200,2023-05-23 07:00:00 +0000 UTC,13808,Custom location,0.629072,33.640099,297.38,297.74,297.38,297.38,1014,72,3.64,142,4.98,0.53,,70,500,Rain,light rain,10d
1684828800,2023-05-23 08:00:00 +0000 UTC,13809,Custom location,0.629072,33.640099,298.51,298.88,298.51,298.51,1014,68,3.23,181,4.19,0.87,,69,500,Rain,light rain,10d
1684832400,2023-05-23 09:00:00 +0000 UTC,13810,Custom location,0.629072,33.640099,299.97,300.88,299.97,299.97,1013,58,3.9,204,4.27,0.22,,60,500,Rain,light rain,10d
1684836000,2023-05-23 10:00:00 +0000 UTC,13811,Custom location,0.629072,33.640099,301.18,301.72,301.18,301.18,1012,51,3.92,205,3.94,,,51,803,Clouds,broken clouds,04d
1684839600,2023-05-23 11:00:00 +0000 UTC,13812,Custom location,0.629072,33.640099,301.57,301.98,301.57,301.57,1011,49,4.03,193,3.69,,,44,802,Clouds,scattered clouds,03d
1684843200,2023-05-23 12:00:00 +0000 UTC,13813,Custom location,0.629072,33.640099,300.93,301.61,300.93,300.93,1010,53,4.7,197,4.28,,,43,802,Clouds,scattered clouds,03d
1684846800,2023-05-23 13:00:00 +0000 UTC,13814,Custom location,0.629072,33.640099,300.09,300.95,300.09,300.09,1010,57,5.04,202,5.06,,,11,801,Clouds,few clouds,02d
1684850400,2023-05-23 14:00:00 +0000 UTC,13815,Custom location,0.629072,33.640099,298.92,299.22,298.92,298.92,1010,64,5.05,201,7.05,,,36,802,Clouds,scattered clouds,03d
1684854000,2023-05-23 15:00:00 +0000 UTC,13816,Custom location,0.629072,33.640099,297.14,297.42,297.14,297.14,1010,70,3.96,200,7.29,,,28,802,Clouds,scattered clouds,03d
1684857600,2023-05-23 16:00:00 +0000 UTC,13817,Custom location,0.629072,33.640099,294.32,294.53,294.32,294.32,1011,78,3.24,172,5.68,,,28,802,Clouds,scattered clouds,03n
1684861200,2023-05-23 17:00:00 +0000 UTC,13818,Custom location,0.629072,33.640099,293.46,293.64,293.46,293.46,1012,80,2.17,158,2.18,0.1,,33,500,Rain,light rain,10n
1684864800,2023-05-23 18:00:00 +0000 UTC,13819,Custom location,0.629072,33.640099,293.09,293.25,293.09,293.09,1013,81,2.7,180,3.04,,,27,802,Clouds,scattered clouds,03n
1684868400,2023-05-23 19:00:00 +0000 UTC,13820,Custom location,0.629072,33.640099,292.77,292.93,292.77,292.77,1014,82,2.15,175,2.19,,,6,800,Clear,clear sky,01n
1684872000,2023-05-23 20:00:00 +0000 UTC,13821,Custom location,0.629072,33.640099,292.36,292.53,292.36,292.36,1014,84,1.7,170,1.72,,,20,801,Clouds,few clouds,02n
1684875600,2023-05-23 21:00:00 +0000 UTC,13822,Custom location,0.629072,33.640099,291.98,292.19,291.98,291.98,1013,87,1.11,142,1.2,,,27,802,Clouds,scattered clouds,03n
1684879200,2023-05-23 22:00:00 +0000 UTC,13823,Custom location,0.629072,33.640099,291.54,291.76,291.54,291.54,1013,89,1.03,68,1.08,0.22,,30,500,Rain,light rain,10n
1684882800,2023-05-23 23:00:00 +0000 UTC,13824,Custom location,0.629072,33.640099,291.2,291.41,291.2,291.2,1013,90,1.1,87,1.14,,,30,802,Clouds,scattered clouds,03n
1684886400,2023-05-24 00:00:00 +0000 UTC,13825,Custom location,0.629072,33.640099,290.51,290.7,290.51,290.51,1013,92,1.46,100,1.51,0.52,,18,500,Rain,light rain,10n
1684890000,2023-05-24 01:00:00 +0000 UTC,13826,Custom location,0.629072,33.640099,290.43,290.62,290.43,290.43,1013,92,1.46,94,1.55,0.13,,19,500,Rain,light rain,10n
1684893600,2023-05-24 02:00:00 +0000 UTC,13827,Custom location,0.629072,33.640099,290.62,290.8,290.62,290.62,1014,91,1.32,79,1.33,,,40,802,Clouds,scattered clouds,03n
1684897200,2023-05-24 03:00:00 +0000 UTC,13828,Custom location,0.629072,33.640099,290.19,290.33,290.19,290.19,1014,91,0.75,68,0.79,,,40,802,Clouds,scattered clouds,03n
1684900800,2023-05-24 04:00:00 +0000 UTC,13829,Custom location,0.629072,33.640099,290.54,290.71,290.54,290.54,1014,91,0.37,66,0.48,,,36,802,Clouds,scattered clouds,03d
1684904400,2023-05-24 05:00:00 +0000 UTC,13830,Custom location,0.629072,33.640099,292.75,292.99,292.75,292.75,1014,85,1.17,33,1.36,,,31,802,Clouds,scattered clouds,03d
1684908000,2023-05-24 06:00:00 +0000 UTC,13831,Custom location,0.629072,33.640099,294.56,294.82,294.56,294.56,1015,79,2.01,26,2.36,,,19,801,Clouds,few clouds,02d
1684911600,2023-05-24 07:00:00 +0000 UTC,13832,Custom location,0.629072,33.640099,296.68,296.92,296.68,296.68,1015,70,1.84,11,1.94,,,7,800,Clear,clear sky,01d
1684915200,2023-05-24 08:00:00 +0000 UTC,13833,Custom location,0.629072,33.640099,298.9,299.18,298.9,298.9,1014,63,1.18,357,1.15,,,19,801,Clouds,few clouds,02d
1684918800,2023-05-24 09:00:00 +0000 UTC,13834,Custom location,0.629072,33.640099,300.11,301.04,300.11,300.11,1013,58,1.4,314,1.05,,,32,802,Clouds,scattered clouds,03d
1684922400,2023-05-24 10:00:00 +0000 UTC,13835,Custom location,0.629072,33.640099,300.89,301.65,300.89,300.89,1012,54,1.79,308,1.3,,,35,802,Clouds,scattered clouds,03d
1684926000,2023-05-24 11:00:00 +0000 UTC,13836,Custom location,0.629072,33.640099,301.37,302.05,301.37,301.37,1011,52,1.85,292,1.26,,,46,802,Clouds,scattered clouds,03d
1684929600,2023-05-24 12:00:00 +0000 UTC,13837,Custom location,0.629072,33.640099,301,301.79,301,301,1010,54,1.35,260,1.01,,,14,801,Clouds,few clouds,02d
1684933200,2023-05-24 13:00:00 +0000 UTC,13838,Custom location,0.629072,33.640099,300.93,301.79,300.93,300.93,1009,55,1.47,236,1.03,,,8,800,Clear,clear sky,01d
1684936800,2023-05-24 14:00:00 +0000 UTC,13839,Custom location,0.629072,33.640099,299.97,301.21,299.97,299.97,1009,63,2.45,202,2.15,,,9,800,Clear,clear sky,01d
1684940400,2023-05-24 15:00:00 +0000 UTC,13840,Custom location,0.629072,33.640099,296.95,297.37,296.95,296.95,1010,76,3.38,192,5.11,,,8,800,Clear,clear sky,01d
1684944000,2023-05-24 16:00:00 +0000 UTC,13841,Custom location,0.629072,33.640099,293.55,293.87,293.55,293.55,1011,85,3.26,204,5.05,0.31,,22,500,Rain,light rain,10n
1684947600,2023-05-24 17:00:00 +0000 UTC,13842,Custom location,0.629072,33.640099,292.26,292.55,292.26,292.26,1012,89,2.68,162,2.91,1,,37,500,Rain,light rain,10n
1684951200,2023-05-24 18:00:00 +0000 UTC,13843,Custom location,0.629072,33.640099,291.96,292.25,291.96,291.96,1013,90,2.34,163,2.66,0.55,,25,500,Rain,light rain,10n
1684954800,2023-05-24 19:00:00 +0000 UTC,13844,Custom location,0.629072,33.640099,292.22,292.48,292.22,292.22,1014,88,2.14,185,2.19,,,17,801,Clouds,few clouds,02n
1684958400,2023-05-24 20:00:00 +0000 UTC,13845,Custom location,0.629072,33.640099,292.08,292.33,292.08,292.08,1014,88,2.16,172,2.2,,,20,801,Clouds,few clouds,02n
1684962000,2023-05-24 21:00:00 +0000 UTC,13846,Custom location,0.629072,33.640099,291.62,291.87,291.62,291.62,1014,90,1.09,116,1.26,0.16,,19,500,Rain,light rain,10n
1684965600,2023-05-24 22:00:00 +0000 UTC,13847,Custom location,0.629072,33.640099,291.34,291.62,291.34,291.34,1014,92,1.5,85,1.64,,,33,802,Clouds,scattered clouds,03n
1684969200,2023-05-24 23:00:00 +0000 UTC,13848,Custom location,0.629072,33.640099,290.99,291.23,290.99,290.99,1013,92,1.58,109,1.58,,,46,802,Clouds,scattered clouds,03n
1684972800,2023-05-25 00:00:00 +0000 UTC,13849,Custom location,0.629072,33.640099,291.03,291.28,291.03,291.03,1012,92,1.86,125,1.91,,,75,803,Clouds,broken clouds,04n
1684976400,2023-05-25 01:00:00 +0000 UTC,13850,Custom location,0.629072,33.640099,290.82,291.04,290.82,290.82,1012,92,1.41,116,1.49,,,77,803,Clouds,broken clouds,04n
1684980000,2023-05-25 02:00:00 +0000 UTC,13851,Custom location,0.629072,33.640099,290.59,290.79,290.59,290.59,1013,92,1.23,104,1.3,,,73,803,Clouds,broken clouds,04n
1684983600,2023-05-25 03:00:00 +0000 UTC,13852,Custom location,0.629072,33.640099,290.54,290.74,290.54,290.54,1013,92,1.42,129,1.52,,,69,803,Clouds,broken clouds,04n
1684987200,2023-05-25 04:00:00 +0000 UTC,13853,Custom location,0.629072,33.640099,290.74,290.96,290.74,290.74,1014,92,1.66,130,1.64,,,56,803,Clouds,broken clouds,04d
1684990800,2023-05-25 05:00:00 +0000 UTC,13854,Custom location,0.629072,33.640099,292.92,293.22,292.92,292.92,1014,87,1.64,120,2.83,,,48,802,Clouds,scattered clouds,03d
1684994400,2023-05-25 06:00:00 +0000 UTC,13855,Custom location,0.629072,33.640099,294.93,295.25,294.93,294.93,1014,80,2.15,116,2.88,,,71,803,Clouds,broken clouds,04d
1684998000,2023-05-25 07:00:00 +0000 UTC,13856,Custom location,0.629072,33.640099,296.98,297.27,296.98,296.98,1014,71,2.34,143,2.85,,,11,801,Clouds,few clouds,02d
1685001600,2023-05-25 08:00:00 +0000 UTC,13857,Custom location,0.629072,33.640099,298.6,298.87,298.6,298.6,1014,64,2.08,159,2.57,,,24,801,Clouds,few clouds,02d
1685005200,2023-05-25 09:00:00 +0000 UTC,13858,Custom location,0.629072,33.640099,299.8,299.8,299.8,299.8,1013,59,1.75,160,2.4,,,37,802,Clouds,scattered clouds,03d
1685008800,2023-05-25 10:00:00 +0000 UTC,13859,Custom location,0.629072,33.640099,300.85,301.7,300.85,300.85,1011,55,1.56,175,2.18,,,44,802,Clouds,scattered clouds,03d
1685012400,2023-05-25 11:00:00 +0000 UTC,13860,Custom location,0.629072,33.640099,301.18,301.91,301.18,301.18,1010,53,1.81,190,2.12,,,50,802,Clouds,scattered clouds,03d
1685016000,2023-05-25 12:00:00 +0000 UTC,13861,Custom location,0.629072,33.640099,301.54,302.48,301.54,301.54,1009,54,1.89,201,1.52,,,89,804,Clouds,overcast clouds,04d
1685019600,2023-05-25 13:00:00 +0000 UTC,13862,Custom location,0.629072,33.640099,301.11,302.12,301.11,301.11,1009,56,2.4,199,1.71,,,95,804,Clouds,overcast clouds,04d
1685023200,2023-05-25 14:00:00 +0000 UTC,13863,Custom location,0.629072,33.640099,299.43,299.43,299.43,299.43,1009,66,2.46,181,2.92,0.13,,97,500,Rain,light rain,10d
